response_row_id,test_id,total_questions,answers_json,is_complete,time_per_question_s,total_time_s,shuffled_question_order
2588,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""30"":[""A""]}",No,"{""1"":97.501,""5"":138.967,""6"":76,""7"":78.967,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""30"":119.771}",2468.505,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2589,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468}",1839.983,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2590,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468}",1882.833,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2591,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""30"":[""A""]}",No,"{""1"":97.501,""5"":138.967,""6"":76,""7"":78.967,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""30"":119.771}",2518.99,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2592,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""5"":138.967,""6"":76,""7"":78.967,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""30"":119.771}",2635.74,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2593,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468}",2014.152,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2594,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""3"":41.667,""5"":138.967,""6"":76,""7"":78.967,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""30"":119.771}",2677.407,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2595,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468}",2056.72,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2596,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""17"":[""B""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""17"":48.101,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468}",2104.821,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2597,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""4"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""3"":41.667,""4"":98.234,""5"":138.967,""6"":76,""7"":78.967,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""30"":119.771}",2775.641,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2598,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""17"":[""B""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""17"":48.101,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468,""31"":56.734}",2161.555,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2599,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""D""],""20"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""20"":85.161,""25"":813.751,""27"":102.503,""28"":82.468,""31"":56.734}",2178.055,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2600,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""4"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""29"":[""C""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""3"":41.667,""4"":98.234,""5"":138.967,""6"":76,""7"":78.967,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""29"":72.784,""30"":119.771}",2848.425,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2601,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""D""],""20"":[""D""],""23"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""20"":85.161,""23"":48.65,""25"":813.751,""27"":102.503,""28"":82.468,""31"":56.734}",2226.705,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2602,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""4"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""28"":[""D""],""29"":[""C""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""3"":41.667,""4"":98.234,""5"":138.967,""6"":76,""7"":78.967,""8"":36.968,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""28"":148.201,""29"":72.784,""30"":119.771}",2885.393,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2603,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""4"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""C""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""3"":41.667,""4"":98.234,""5"":138.967,""6"":76,""7"":78.967,""8"":36.968,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""26"":121.801,""27"":27.45,""28"":148.201,""29"":72.784,""30"":119.771}",2912.843,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2604,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""14"":[""D""]}",No,"{""14"":49.003}",261.448,"[14,1,9,13,22,31,5,19,21,12,10,30,6,24,7,29,3,26,20,23,17,2,27,4,25,18,28,16,8,11,15]"
2605,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""23"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""20"":85.161,""21"":133.174,""23"":48.65,""25"":813.751,""27"":102.503,""28"":82.468,""31"":56.734}",2359.879,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2606,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""4"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""C""],""30"":[""A""]}",No,"{""1"":97.501,""2"":116.75,""3"":41.667,""4"":98.234,""5"":138.967,""6"":76,""7"":78.967,""8"":36.968,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""25"":96.885,""26"":121.801,""27"":27.45,""28"":148.201,""29"":72.784,""30"":119.771}",3009.728,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2607,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""23"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""20"":85.161,""21"":133.174,""23"":48.65,""25"":813.751,""27"":102.503,""28"":82.468,""31"":56.734}",2430.276,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2608,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""14"":[""D""]}",No,"{""1"":116.159,""14"":49.003}",377.607,"[14,1,9,13,22,31,5,19,21,12,10,30,6,24,7,29,3,26,20,23,17,2,27,4,25,18,28,16,8,11,15]"
2609,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""2"":[""C""],""3"":[""B""],""4"":[""D""],""5"":[""C""],""6"":[""C""],""7"":[""D""],""8"":[""A""],""9"":[""B""],""10"":[""D""],""11"":[""B""],""12"":[""C""],""13"":[""B""],""14"":[""C""],""15"":[""C""],""16"":[""B""],""17"":[""D""],""18"":[""D""],""19"":[""A""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""24"":[""C""],""25"":[""B""],""26"":[""C""],""27"":[""C""],""28"":[""D""],""29"":[""C""],""30"":[""A""],""31"":[""B""]}",Yes,"{""1"":97.501,""2"":116.75,""3"":41.667,""4"":98.234,""5"":138.967,""6"":76,""7"":78.967,""8"":36.968,""9"":136.552,""10"":107.484,""11"":131.536,""12"":155.168,""13"":68.116,""14"":128.701,""15"":96.969,""16"":50.485,""17"":179.75,""18"":91.368,""19"":102.901,""20"":87.598,""21"":95.352,""22"":120.801,""23"":50.434,""24"":134.567,""25"":96.885,""26"":121.801,""27"":27.45,""28"":148.201,""29"":72.784,""30"":119.771,""31"":79.451}",3089.179,"[17,12,24,11,10,7,9,13,23,26,30,20,6,21,1,28,5,15,22,18,19,14,16,2,3,4,29,8,27,25,31]"
2610,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""23"":[""D""],""25"":[""B""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""23"":48.65,""25"":813.751,""27"":102.503,""28"":82.468,""31"":56.734}",2487.927,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2611,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""23"":48.65,""25"":813.751,""26"":14.917,""27"":102.503,""28"":82.468,""31"":56.734}",2502.844,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2612,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""22"":31.866,""23"":48.65,""25"":813.751,""26"":14.917,""27"":102.503,""28"":82.468,""31"":56.734}",2534.71,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2613,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""D""],""9"":[""B""],""14"":[""D""]}",No,"{""1"":116.159,""9"":136.416,""14"":49.003}",514.023,"[14,1,9,13,22,31,5,19,21,12,10,30,6,24,7,29,3,26,20,23,17,2,27,4,25,18,28,16,8,11,15]"
2614,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":113.608,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""22"":31.866,""23"":48.65,""25"":813.751,""26"":14.917,""27"":102.503,""28"":82.468,""30"":66.952,""31"":56.734}",2601.662,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2615,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""2"":[""D""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":113.608,""2"":41.051,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""22"":31.866,""23"":48.65,""25"":813.751,""26"":14.917,""27"":102.503,""28"":82.468,""30"":66.952,""31"":56.734}",2642.713,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2616,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""2"":[""D""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":113.608,""2"":41.051,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""11"":46.034,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""22"":31.866,""23"":48.65,""25"":813.751,""26"":14.917,""27"":102.503,""28"":82.468,""30"":66.952,""31"":56.734}",2688.747,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
2617,folio_actual_q14_r14_31q_attention3_seed42,31.0,"{""1"":[""C""],""2"":[""D""],""3"":[""D""],""4"":[""B""],""5"":[""D""],""6"":[""D""],""7"":[""D""],""8"":[""A""],""9"":[""D""],""10"":[""D""],""11"":[""D""],""12"":[""C""],""14"":[""D""],""15"":[""C""],""16"":[""B""],""17"":[""B""],""18"":[""D""],""19"":[""D""],""20"":[""D""],""21"":[""C""],""22"":[""D""],""23"":[""D""],""25"":[""B""],""26"":[""C""],""27"":[""D""],""28"":[""C""],""29"":[""C""],""30"":[""A""],""31"":[""B""]}",No,"{""1"":113.608,""2"":41.051,""3"":82.752,""4"":153.287,""5"":70.397,""6"":42.85,""7"":91.319,""8"":20.999,""9"":89.266,""10"":35.051,""11"":46.034,""12"":169.818,""14"":131.319,""15"":42.568,""16"":16.5,""17"":48.101,""18"":57.651,""20"":85.161,""21"":133.174,""22"":31.866,""23"":48.65,""25"":813.751,""26"":14.917,""27"":102.503,""28"":82.468,""29"":64.785,""30"":66.952,""31"":56.734}",2753.532,"[19,25,12,1,20,4,9,7,28,3,27,8,10,6,14,15,17,31,16,23,21,5,18,26,22,30,2,11,29,24,13]"
